Name,Color,Rarity,# GP,% GP,GP WR,# OH,OH WR
Walk with the Ancestors,G,C,55050,22.4%,52.9%,8204,50.2%
Glimpse the Core,G,U,31097,35.9%,52.9%,5420,53.0%
Treasure Map,,R,31313,87.7%,52.8%,5752,51.0%
Runaway Boulder,,C,45293,16.7%,52.8%,7508,49.4%
Sunbird Standard,,U,46220,33.5%,52.8%,8247,53.7%
Relic's Roar,U,C,16187,5.3%,52.7%,2449,49.9%
Family Reunion,W,C,21018,8.3%,52.6%,3135,51.3%
Throne of the Grim Captain,,R,17044,39.4%,52.6%,3062,59.2%
Ray of Ruin,B,C,111613,47.1%,52.5%,17489,52.0%
Soulcoil Viper,B,U,72615,71.8%,52.5%,12267,51.6%
Merfolk Cave-Diver,U,U,38751,36.4%,52.4%,6665,52.6%
Curator of Sun's Creation,R,U,33042,33.7%,52.4%,5551,51.5%
"Uchbenbak, the Great Mistake",UB,U,57107,52.4%,52.4%,9012,51.6%
Tarrian's Soulcleaver,,R,21751,81.0%,52.3%,3859,53.0%
Malamet Veteran,G,C,61020,27.5%,52.3%,9497,50.8%
"Vito, Fanatic of Aclazotz",WB,M,11368,65.4%,52.3%,1904,57.0%
Get Lost,W,R,16594,66.0%,52.2%,2777,49.2%
"Ghalta, Stampede Tyrant",G,M,7121,59.8%,52.2%,1084,51.7%
Ancestral Reminiscence,U,C,33581,11.4%,52.1%,5428,49.3%
Primordial Gnawer,B,C,61447,24.6%,52.1%,9706,52.3%
Tarrian's Journal,B,R,27155,77.7%,52.0%,4707,51.3%
Didact Echo,U,C,80580,26.2%,52.0%,12524,49.7%
Zoyowa Lava-Tongue,BR,U,44639,47.1%,52.0%,7717,53.5%
Over the Edge,G,C,62712,28.5%,51.9%,10123,50.1%
Fungal Fortitude,B,C,45831,19.9%,51.9%,7283,51.5%
Self-Reflection,U,U,21445,17.7%,51.8%,3246,48.2%
Bartolomé del Presidio,WB,U,44460,45.4%,51.8%,7745,51.6%
Forgotten Monument,,U,53116,43.0%,51.8%,9301,52.4%
Hunter's Blowgun,,C,21043,9.0%,51.8%,3438,49.3%
Marauding Brinefang,U,C,108812,37.1%,51.7%,18433,49.1%
"Nicanzil, Current Conductor",UG,U,39705,40.9%,51.7%,6914,54.8%
Basking Capybara,G,C,76266,30.6%,51.7%,13336,49.9%
Hurl into History,U,U,24887,20.7%,51.6%,3823,50.3%
Cavern of Souls,,M,3971,33.5%,51.6%,688,53.2%
Seeker of Sunlight,G,C,54815,26.5%,51.6%,9817,51.6%
Thousand Moons Infantry,W,C,40135,15.8%,51.5%,6790,50.4%
Abuelo's Awakening,W,R,8313,26.2%,51.5%,1250,46.4%
Out of Air,U,C,40432,13.4%,51.4%,6484,50.3%
Mephitic Draught,B,C,83568,33.0%,51.3%,14675,51.2%
Gargantuan Leech,B,U,41137,37.1%,51.3%,6448,49.0%
"Gishath, Sun's Avatar",WRG,M,7428,56.4%,51.3%,1114,49.0%
Waterlogged Hulk,U,U,36005,23.2%,51.2%,6046,50.4%
Calamitous Cave-In,R,U,34821,25.1%,51.2%,5673,48.5%
Screaming Phantom,B,C,115082,49.7%,51.2%,19913,49.9%
Cavernous Maw,,U,33306,31.2%,51.1%,5538,50.7%
Greedy Freebooter,B,C,85986,39.4%,51.0%,15186,52.9%
Abyssal Gorestalker,B,U,25914,28.1%,51.0%,3905,51.2%
Bat Colony,W,U,31723,27.3%,50.9%,5291,51.3%
Queen's Bay Paladin,B,R,15621,51.5%,50.9%,2418,49.1%
Fabrication Foundry,W,R,2630,12.3%,50.8%,429,
Amalia Benavides Aguirre,WB,R,11248,38.5%,50.7%,1953,51.0%
Song of Stupefaction,U,C,32676,10.9%,50.7%,5284,48.4%
The Mycotyrant,BG,M,9300,61.6%,50.6%,1635,50.0%
Grasping Shadows,B,U,57139,52.5%,50.6%,9295,46.7%
Glowcap Lantern,G,U,23972,30.2%,50.4%,3958,48.7%
Buried Treasure,,C,48789,20.0%,50.3%,8532,47.2%
Swashbuckler's Whip,,U,6753,6.4%,50.2%,1028,45.4%
Growing Rites of Itlimoc,G,R,5381,25.1%,50.2%,900,49.0%
Pit of Offerings,,U,44451,46.2%,50.2%,7010,46.4%
Frilled Cave-Wurm,U,C,33966,12.2%,50.1%,5398,48.4%
Broodrage Mycoid,B,C,95399,44.4%,50.1%,15533,48.7%
"Matzalantli, the Great Door",,R,9216,38.8%,50.0%,1545,47.3%
Disruptor Wanderglyph,,C,11819,4.8%,50.0%,1840,48.2%
Spelunking,G,U,12297,13.2%,49.9%,2107,51.2%
Disturbed Slumber,G,C,7404,3.2%,49.9%,1282,45.3%
Kaslem's Stonetree,G,C,30830,13.8%,49.7%,5361,47.5%
Deep Goblin Skulltaker,B,C,85103,42.9%,49.6%,14512,47.7%
Squirming Emergence,BG,R,10019,35.8%,49.5%,1582,45.3%
The Enigma Jewel,U,M,967,6.6%,49.2%,163,
Contested Game Ball,,U,940,0.8%,49.1%,133,
Malicious Eclipse,B,U,18673,21.3%,49.1%,3003,46.7%
Acolyte of Aclazotz,B,C,63345,26.0%,49.1%,10291,45.9%
Bloodthorn Flail,B,U,9617,9.8%,49.1%,1708,46.8%
Volatile Fault,,U,22696,22.7%,49.0%,3747,46.4%
Vito's Inquisitor,B,C,53903,24.8%,48.9%,8460,46.1%
Child of the Volcano,R,C,32542,13.5%,48.7%,5233,46.4%
Echoing Deeps,,R,7540,22.0%,48.4%,1182,48.6%
Deeproot Pilgrimage,U,R,5070,16.1%,48.3%,924,45.5%
Tectonic Hazard,R,C,4340,1.7%,48.0%,637,46.3%
Zoyowa's Justice,R,U,4904,4.7%,47.8%,786,43.5%
Hit the Mother Lode,R,R,1498,4.6%,47.8%,210,
Canonized in Blood,B,U,14761,20.8%,45.4%,2403,42.6%
The Millennium Calendar,,M,2533,19.1%,45.0%,465,
Sorcerous Spyglass,,U,213,0.2%,,32,
Orcish Bowmasters,B,R,47982,93.0%,62.0%,8717,72.7%
"Andúril, Flame of the West",,M,23942,99.6%,60.7%,4291,70.9%
Horn of Gondor,,R,47888,97.1%,60.1%,8907,67.2%
Witch-king of Angmar,B,M,22437,94.3%,59.3%,3844,67.7%
Éomer of the Riddermark,R,U,149600,92.1%,58.9%,24669,62.6%
"Fear, Fire, Foes!",R,U,160042,93.6%,58.8%,27579,61.1%
Rally at the Hornburg,R,C,454837,89.4%,58.8%,81590,61.5%
Nazgûl,B,U,135764,92.5%,58.8%,24169,62.9%
"Grishnákh, Brash Instigator",R,U,137618,89.6%,58.6%,24064,60.9%
The Torment of Gollum,B,C,400047,84.7%,58.3%,67297,60.2%
Dunland Crebain,B,C,414717,92.6%,58.3%,73690,60.7%
Voracious Fell Beast,B,U,137179,90.4%,58.2%,21565,59.5%
Gollum's Bite,B,U,140718,91.1%,58.2%,24952,59.8%
Ranger's Firebrand,R,U,140702,91.9%,58.2%,24750,59.4%
Rangers of Ithilien,U,R,44239,88.3%,58.1%,7399,62.8%
Palantír of Orthanc,,M,23431,97.9%,58.1%,4335,67.0%
Claim the Precious,B,C,369796,92.7%,58.1%,62626,59.0%
Saruman's Trickery,U,U,145152,85.4%,58.0%,24332,61.7%
"Mauhúr, Uruk-hai Captain",BR,U,97157,77.7%,58.0%,17050,62.3%
Shelob's Ambush,B,C,250685,64.2%,58.0%,39782,57.7%
Book of Mazarbul,R,U,118748,87.2%,58.0%,20803,60.2%
Foray of Orcs,R,U,144608,90.2%,57.9%,24601,58.8%
"Gollum, Patient Plotter",B,U,135519,91.8%,57.8%,24827,60.6%
"Arwen, Mortal Queen",WG,M,15950,79.3%,57.6%,2827,66.4%
Uruk-hai Berserker,B,C,358379,89.9%,57.6%,62769,58.1%
Easterling Vanguard,B,C,344836,90.8%,57.5%,61707,58.5%
Relentless Rohirrim,R,C,308339,76.3%,57.5%,50301,57.4%
"Gothmog, Morgul Lieutenant",B,U,119511,91.9%,57.4%,20062,59.2%
Mordor Muster,B,C,361262,90.1%,57.4%,65317,58.6%
Bitter Downfall,B,U,133614,93.0%,57.3%,22201,56.9%
Quarrel's End,R,C,312471,73.3%,57.3%,54329,57.1%
Smite the Deathless,R,C,370962,92.6%,57.3%,64925,57.9%
Shadow Summoning,WB,U,91105,64.0%,57.2%,15972,61.4%
Call of the Ring,B,R,42782,91.7%,57.2%,7639,64.0%
Sam's Desperate Rescue,B,C,284505,72.5%,57.1%,45563,54.6%
Improvised Club,R,C,325816,82.9%,57.1%,52564,54.6%
Haunt of the Dead Marshes,B,C,261614,75.7%,57.0%,47001,58.2%
Troll of Khazad-dûm,B,C,326252,88.5%,56.9%,57140,56.5%
"Éowyn, Fearless Knight",WR,R,36298,80.0%,56.9%,6116,60.5%
"Faramir, Prince of Ithilien",WU,R,42726,86.2%,56.8%,7207,66.0%
March from the Black Gate,B,U,109666,89.7%,56.8%,19922,62.8%
Warbeast of Gorgoroth,R,C,176624,54.7%,56.8%,27289,56.6%
Rohirrim Lancer,R,C,309009,80.4%,56.7%,54915,58.3%
Birthday Escape,U,C,371852,85.2%,56.7%,66253,57.9%
Gandalf's Sanction,UR,U,134116,78.5%,56.7%,22017,53.0%
Battle-Scarred Goblin,R,C,235901,70.2%,56.7%,42092,57.6%
Horses of the Bruinen,U,U,124990,79.4%,56.6%,19776,56.7%
"Bilbo, Retired Burglar",UR,U,121933,77.5%,56.6%,21116,60.6%
Haradrim Spearmaster,R,C,200110,63.7%,56.5%,34233,56.3%
There and Back Again,R,R,39838,88.9%,56.5%,6660,58.8%
Moria Marauder,R,R,36137,83.6%,56.4%,6240,59.5%
"Éomer, Marshal of Rohan",R,R,32883,86.6%,56.4%,5440,57.0%
Scroll of Isildur,U,R,39523,82.2%,56.4%,6845,57.8%
Pelargir Survivor,U,C,346489,78.3%,56.3%,61766,58.5%
Deceive the Messenger,U,C,274384,66.0%,56.3%,47247,56.1%
Spiteful Banditry,R,M,19410,85.4%,56.3%,3248,57.2%
Sauron's Ransom,UB,R,29990,62.4%,56.2%,5078,57.0%
The Bath Song,U,U,131956,82.4%,56.2%,22222,57.1%
Goblin Fireleaper,R,U,99075,81.7%,56.2%,17739,55.2%
Glorious Gale,U,C,332949,81.9%,56.1%,58240,57.5%
"Théoden, King of Rohan",WR,U,77168,67.5%,56.1%,13228,58.9%
War of the Last Alliance,W,R,22245,65.4%,56.1%,3555,59.0%
Fiery Inscription,R,U,110299,78.5%,56.1%,19330,56.3%
Breaking of the Fellowship,R,C,189930,60.4%,56.1%,30973,54.6%
Lash of the Balrog,B,C,291031,87.2%,56.1%,47061,53.8%
The Mouth of Sauron,UB,U,113455,75.5%,56.0%,18158,55.8%
Radagast the Brown,G,M,14798,77.6%,56.0%,2543,61.4%
Oliphaunt,R,C,262421,77.8%,56.0%,45468,54.9%
"Boromir, Warden of the Tower",W,R,32208,85.3%,56.0%,5622,60.1%
Isolation at Orthanc,U,C,259494,62.3%,55.9%,41968,53.8%
Cirith Ungol Patrol,B,C,192592,58.3%,55.9%,29619,54.1%
Barad-dûr,,R,29958,85.9%,55.9%,5470,56.3%
Lórien Revealed,U,C,340886,81.8%,55.9%,60799,55.4%
"Frodo, Sauron's Bane",W,R,27110,78.3%,55.9%,4874,62.8%
"Denethor, Ruling Steward",WB,U,92231,75.1%,55.9%,15671,56.9%
Protector of Gondor,W,C,229121,70.7%,55.9%,37603,56.2%
Soothing of Sméagol,U,C,294379,76.8%,55.9%,50300,54.9%
"Erkenbrand, Lord of Westfold",R,U,84777,74.4%,55.8%,13928,54.9%
Reprieve,W,U,84989,71.2%,55.8%,15056,57.9%
Flame of Anor,UR,R,36939,74.4%,55.8%,6293,57.7%
"Merry, Esquire of Rohan",WR,R,19836,58.5%,55.6%,3582,60.1%
Errand-Rider of Gondor,W,C,276415,83.7%,55.6%,48290,55.9%
The Black Breath,B,C,112086,34.2%,55.5%,18250,54.1%
Dreadful as the Storm,U,C,144152,39.1%,55.4%,22776,53.4%
Oath of the Grey Host,B,U,89423,76.3%,55.4%,14962,55.5%
Erebor Flamesmith,R,C,238823,69.2%,55.4%,42353,55.3%
Flowering of the White Tree,W,R,32547,85.7%,55.4%,5531,59.2%
Snarling Warg,B,C,85243,31.4%,55.3%,13723,54.8%
"Shadowfax, Lord of Horses",WR,U,64316,58.5%,55.3%,10286,56.7%
"Glóin, Dwarf Emissary",R,R,27241,76.3%,55.3%,4654,55.4%
"Sauron, the Necromancer",B,R,34970,89.9%,55.2%,5723,54.7%
Swarming of Moria,R,C,231848,70.5%,55.2%,40542,55.1%
Nasty End,B,C,196886,60.7%,55.2%,32014,52.3%
"Sauron, the Dark Lord",UBR,M,19316,88.1%,55.2%,3192,59.2%
Rosie Cotton of South Lane,W,U,88204,85.7%,55.2%,15353,55.9%
Morgul-Knife Wound,B,C,88787,36.3%,55.1%,14870,53.9%
Samwise the Stouthearted,W,U,100398,86.5%,55.1%,17803,56.2%
Orcish Medicine,B,C,106975,39.7%,55.1%,17307,53.2%
Delighted Halfling,G,R,25694,78.3%,55.1%,4660,64.6%
Uglúk of the White Hand,BR,U,50123,60.2%,55.1%,8142,53.5%
Shire Shirriff,W,U,84763,81.2%,55.1%,14669,54.3%
"The Balrog, Durin's Bane",BR,R,32132,81.3%,55.0%,4886,55.5%
Hithlain Knots,U,C,212318,62.3%,55.0%,36656,52.9%
Mount Doom,,M,6628,47.0%,55.0%,1215,53.1%
Old Man Willow,BG,U,81724,69.3%,55.0%,13616,56.6%
"Shagrat, Loot Bearer",BR,R,8708,29.4%,55.0%,1454,54.3%
Frodo Baggins,WG,U,72861,69.2%,55.0%,12764,63.1%
Mines of Moria,,R,19922,56.9%,54.9%,3597,56.5%
Bill the Pony,W,U,89911,77.3%,54.9%,14972,55.8%
Westfold Rider,W,C,189361,67.9%,54.9%,33706,55.0%
Escape from Orthanc,W,C,57479,20.0%,54.8%,8635,53.6%
Gimli's Fury,R,C,46877,16.1%,54.8%,6989,53.2%
Olog-hai Crusher,R,C,68645,24.1%,54.8%,10840,53.4%
East-Mark Cavalier,W,C,155986,57.7%,54.7%,27789,55.2%
"Éowyn, Lady of Rohan",W,U,78216,85.3%,54.7%,13701,55.7%
"Gandalf, Friend of the Shire",U,U,110556,87.3%,54.7%,18529,54.8%
Eastfarthing Farmer,W,C,125631,49.8%,54.7%,21372,55.0%
Gríma Wormtongue,B,U,78085,78.8%,54.7%,13374,53.7%
Lost to Legend,W,U,61276,53.0%,54.7%,9785,52.7%
Eagles of the North,W,C,213732,72.4%,54.6%,37285,53.4%
The Battle of Bywater,W,R,22103,70.1%,54.5%,3798,54.4%
Hobbit's Sting,W,C,181949,69.9%,54.5%,28882,53.3%
"Grond, the Gatebreaker",B,U,52261,53.3%,54.5%,8288,53.4%
Gorbag of Minas Morgul,B,U,66349,71.9%,54.5%,11877,54.0%
Lobelia Sackville-Baggins,B,R,28656,84.3%,54.4%,4993,53.4%
"Gimli, Counter of Kills",R,U,48304,58.6%,54.4%,7866,53.6%
Stern Scolding,U,U,99249,71.1%,54.4%,17434,56.0%
Phial of Galadriel,,R,32877,89.3%,54.4%,6052,55.2%
Esquire of the King,W,C,102685,38.8%,54.3%,17736,54.5%
Dúnedain Blade,W,C,57325,22.7%,54.3%,9203,52.5%
Cast into the Fire,R,C,58649,19.4%,54.3%,9825,52.2%
Arwen's Gift,U,C,185951,56.8%,54.2%,30610,52.5%
Stalwarts of Osgiliath,W,C,102916,39.5%,54.2%,15665,52.8%
Minas Tirith,,R,24958,76.7%,54.1%,4307,54.4%
Enraged Huorn,G,C,145094,55.0%,54.1%,22863,53.4%
Mirkwood Bats,B,C,140182,60.8%,54.0%,22901,51.7%
Samwise Gamgee,WG,R,22410,70.1%,54.0%,3907,57.6%
Took Reaper,W,C,161482,59.6%,54.0%,28846,53.1%
Mirrormere Guardian,G,C,120216,48.0%,54.0%,21099,54.3%
"Goldberry, River-Daughter",U,R,21361,54.3%,53.9%,3612,56.3%
Generous Ent,G,C,193102,70.5%,53.9%,34200,53.4%
The One Ring,,M,14588,86.0%,53.9%,2520,52.7%
"Landroval, Horizon Witness",W,U,61603,72.6%,53.9%,9407,53.0%
King of the Oathbreakers,WB,R,30339,77.4%,53.8%,4952,55.0%
"Pippin, Guard of the Citadel",WU,R,23097,58.8%,53.8%,3909,60.7%
Wose Pathfinder,G,C,198352,77.0%,53.8%,36111,57.3%
Ent's Fury,G,C,165829,66.4%,53.7%,26473,52.2%
Rise of the Witch-king,BG,U,54822,52.3%,53.7%,8766,52.0%
Many Partings,G,C,145386,54.3%,53.7%,26502,55.6%
Lembas,,C,84826,30.3%,53.6%,15323,52.8%
Banish from Edoras,W,C,145308,61.6%,53.6%,22847,51.0%
Mordor Trebuchet,B,C,114978,50.0%,53.6%,19767,51.4%
Gimli's Axe,R,C,21026,7.8%,53.6%,3189,49.7%
Meriadoc Brandybuck,G,U,58818,68.5%,53.5%,10569,57.2%
Bag End Porter,G,C,86955,36.5%,53.5%,14179,53.9%
Rivendell,,R,25563,73.7%,53.4%,4572,54.3%
Isildur's Fateful Strike,B,R,24027,76.2%,53.4%,3785,50.5%
Dawn of a New Age,W,M,13166,79.8%,53.4%,2112,53.3%
Mirkwood Spider,G,C,104306,50.0%,53.4%,18569,54.7%
Stew the Coneys,G,U,66371,78.7%,53.4%,10875,51.8%
"Faramir, Field Commander",W,U,78402,86.7%,53.3%,13094,52.0%
Barrow-Blade,,U,14916,18.2%,53.3%,2503,53.3%
Fall of Gil-galad,G,R,22416,78.2%,53.2%,3878,54.4%
Dúnedain Rangers,G,U,51912,63.0%,53.2%,8543,53.1%
"Lotho, Corrupt Shirriff",WB,R,16189,48.6%,53.2%,2798,52.6%
"Shelob, Child of Ungoliant",BG,R,30497,80.4%,53.2%,4826,53.5%
Grey Havens Navigator,U,C,100494,37.1%,53.2%,17143,53.0%
"Quickbeam, Upstart Ent",G,U,63226,71.9%,53.1%,9456,51.3%
Great Hall of the Citadel,,C,187450,54.3%,53.1%,33021,54.8%
Rush the Room,R,C,15445,5.7%,53.1%,2294,52.0%
Ringsight,UB,U,19960,17.6%,53.0%,3148,49.3%
Saruman the White,U,U,76777,77.1%,53.0%,12278,53.0%
The Shire,,R,18716,63.9%,53.0%,3376,54.9%
Gandalf the White,W,M,12115,78.0%,53.0%,1961,51.8%
Wizard's Rockets,,C,92546,27.2%,53.0%,16711,53.7%
"Now for Wrath, Now for Ruin!",W,C,40718,17.5%,53.0%,5817,49.8%
One Ring to Rule Them All,B,R,22994,74.6%,52.9%,3779,50.6%
Mushroom Watchdogs,G,C,100352,44.2%,52.9%,17954,54.0%
Slip On the Ring,W,C,67565,27.3%,52.8%,10570,50.8%
Gandalf the Grey,UR,R,31034,77.6%,52.8%,5194,52.1%
Fall of Cair Andros,R,R,16388,53.7%,52.8%,2731,50.1%
"Sméagol, Helpful Guide",BG,R,24877,72.5%,52.8%,4225,53.9%
"Elrond, Lord of Rivendell",U,U,70983,78.4%,52.7%,12353,53.6%
Ioreth of the Healing House,U,U,50815,47.5%,52.7%,8698,52.7%
Treason of Isengard,U,C,162357,49.0%,52.7%,26439,49.4%
Fog on the Barrow-Downs,W,C,97773,50.9%,52.6%,15943,48.8%
Glamdring,,M,9343,71.2%,52.6%,1537,48.0%
Doors of Durin,RG,R,17263,53.8%,52.6%,2872,54.6%
"Meneldor, Swift Savior",U,U,67777,71.9%,52.6%,11299,51.6%
Shire Terrace,,C,147940,56.1%,52.6%,27044,52.3%
Prince Imrahil the Fair,WU,U,51371,49.8%,52.6%,8763,55.8%
Ithilien Kingfisher,U,C,167902,61.2%,52.6%,29075,51.7%
"Strider, Ranger of the North",RG,U,32925,37.2%,52.4%,5339,53.1%
Friendly Rivalry,RG,U,29997,31.7%,52.3%,4683,49.9%
Soldier of the Grey Host,W,C,34719,15.5%,52.3%,5472,51.2%
Council's Deliberation,U,U,54830,52.0%,52.3%,9549,52.2%
Nimble Hobbit,W,C,42751,17.4%,52.1%,7490,50.9%
Inherited Envelope,,C,95762,35.2%,52.1%,16923,52.2%
Galadhrim Bow,G,C,21690,9.8%,52.0%,3423,49.6%
"Aragorn, Company Leader",WG,R,23570,73.1%,52.0%,4006,55.0%
Fire of Orthanc,R,C,9332,3.5%,51.9%,1396,48.4%
Peregrin Took,G,U,49518,65.0%,51.9%,8725,51.9%
"Legolas, Master Archer",G,R,20220,75.7%,51.9%,3571,52.6%
Second Breakfast,W,C,26102,11.0%,51.8%,3959,49.4%
Shadow of the Enemy,B,M,4429,34.2%,51.8%,676,44.2%
Arwen Undómiel,UG,U,37429,48.9%,51.8%,6550,55.9%
You Cannot Pass!,W,U,20633,23.8%,51.7%,3186,49.6%
Horn of the Mark,,R,11558,53.3%,51.6%,1931,48.7%
"Bill Ferny, Bree Swindler",U,U,36973,35.8%,51.6%,6482,51.6%
Pippin's Bravery,G,C,25897,11.0%,51.6%,3981,50.3%
Willow-Wind,U,C,73176,28.2%,51.6%,11344,49.9%
Tale of Tinúviel,W,U,28558,35.8%,51.5%,4342,48.9%
Press the Enemy,U,R,13781,43.8%,51.5%,2205,47.6%
Bewitching Leechcraft,U,C,57337,23.9%,51.3%,9684,48.5%
Revive the Shire,G,C,36432,15.3%,51.3%,5507,48.3%
Elven Chorus,G,R,17206,67.4%,51.2%,2855,49.2%
"Butterbur, Bree Innkeeper",WG,U,38207,49.8%,51.2%,6250,49.9%
Gift of Strands,G,U,18199,24.2%,51.1%,2764,52.1%
Galadriel of Lothlórien,UG,R,17545,59.8%,51.0%,3006,53.8%
Lothlórien Lookout,G,C,83399,41.4%,51.0%,15095,52.9%
Bombadil's Song,G,C,62333,27.9%,50.9%,9688,48.0%
Display of Power,R,R,4311,11.9%,50.6%,627,43.5%
"Sting, the Glinting Dagger",,R,8779,47.8%,50.6%,1486,48.3%
"Aragorn, the Uniter",WURG,M,9525,58.8%,50.5%,1593,55.4%
Celeborn the Wise,G,U,30193,49.3%,50.5%,4937,51.9%
The Grey Havens,,U,13198,16.9%,50.5%,2347,47.3%
Captain of Umbar,U,C,44485,16.8%,50.2%,7525,48.7%
"Elrond, Master of Healing",UG,R,15653,55.4%,50.1%,2619,54.6%
Elven Farsight,G,C,39496,20.2%,50.1%,7013,48.7%
Nimrodel Watcher,U,C,65980,26.5%,50.0%,11689,49.9%
Galadhrim Guide,G,C,37312,19.5%,49.9%,6028,49.6%
"Gimli, Mournful Avenger",RG,R,8137,28.2%,49.8%,1401,49.3%
"Glorfindel, Dauntless Rescuer",G,U,24049,37.7%,49.7%,4037,48.3%
Chance-Met Elves,G,C,59112,33.4%,49.6%,10166,50.8%
Shire Scarecrow,,C,30690,11.5%,49.6%,5653,47.8%
Borne Upon a Wind,U,R,5299,15.1%,49.5%,877,45.7%
Gwaihir the Windlord,WU,U,23223,27.2%,49.5%,3541,47.2%
Surrounded by Orcs,U,C,75436,27.7%,49.4%,12217,47.1%
Knights of Dol Amroth,U,C,42814,17.7%,49.4%,6781,47.3%
Ent-Draught Basin,,U,3541,4.3%,49.4%,541,43.6%
Mithril Coat,,R,12220,66.4%,49.3%,1942,45.5%
"Fangorn, Tree Shepherd",G,R,6397,27.1%,49.3%,890,48.0%
Saruman of Many Colors,WUB,M,9103,59.2%,49.2%,1424,46.5%
Mirror of Galadriel,,U,11299,14.0%,49.1%,1859,44.3%
Brandywine Farmer,G,C,24290,11.6%,48.9%,4186,45.3%
Rising of the Day,R,U,3598,4.3%,48.7%,600,45.7%
Stone of Erech,,U,1042,1.1%,48.6%,162,
Entish Restoration,G,U,21083,28.3%,48.5%,3647,44.5%
Long List of the Ents,G,U,6010,7.2%,48.2%,955,53.8%
Shortcut to Mushrooms,G,U,16011,23.9%,48.0%,2632,42.0%
Shower of Arrows,G,C,8839,4.4%,47.5%,1327,44.5%
Last March of the Ents,G,M,2069,18.3%,47.3%,305,
Storm of Saruman,U,M,5491,39.0%,47.1%,837,44.8%
"Legolas, Counter of Kills",UG,U,15116,22.2%,46.9%,2432,44.4%
The Watcher in the Water,U,M,2761,22.2%,43.4%,449,
Lost Isle Calling,U,R,1930,6.1%,41.6%,332,
The Ring Goes South,G,R,1169,3.9%,40.2%,186,
Forge Anew,W,R,300,0.9%,,50,
Hew the Entwood,R,M,159,0.9%,,17,
"Sharkey, Tyrant of the Shire",UB,R,441,1.2%,,66,
Tom Bombadil,WUBRG,M,197,1.2%,,32,
Sunfall,W,R,3644,86.9%,61.3%,635,67.7%
Marshal of Zhalfir,WU,U,9979,68.5%,61.3%,1753,64.7%
"Ragavan, Nimble Pilferer",R,M,856,79.8%,60.5%,160,
Invasion of New Phyrexia,WU,M,1892,88.3%,59.9%,325,
Zephyr Singer,U,R,4504,91.7%,59.7%,714,65.0%
Chrome Host Seedshark,U,R,4298,96.4%,59.7%,788,65.7%
Invasion of Fiora,B,R,3862,92.3%,59.5%,656,63.0%
Captive Weird,U,U,19614,90.0%,59.4%,3521,62.5%
Preening Champion,U,C,30546,93.4%,59.3%,5563,61.8%
Ephara's Dispersal,U,C,29750,90.0%,59.1%,5039,58.0%
Hidetsugu and Kairi,UB,R,3971,85.7%,59.0%,663,62.3%
Invasion of Innistrad,B,M,1783,90.1%,58.9%,302,
Skyclave Aerialist,U,U,17156,91.9%,58.8%,3084,60.9%
Norn's Inquisitor,W,U,10196,83.3%,58.8%,1940,65.9%
Artistic Refusal,U,U,17188,84.7%,58.6%,2710,56.9%
"Raff, Weatherlight Stalwart",WU,U,6027,58.2%,58.6%,962,57.2%
"Rona, Herald of Invasion",U,R,4118,91.6%,58.5%,735,64.5%
Errant and Giada,WU,R,1915,60.5%,58.4%,342,
Halo Forager,UB,U,16474,82.6%,58.4%,2805,55.7%
Hoarding Broodlord,B,R,4184,93.0%,58.4%,647,55.2%
Archangel Elspeth,W,M,1253,82.3%,58.3%,204,
Faerie Mastermind,U,R,4287,87.9%,58.3%,774,63.6%
Temporal Cleansing,U,C,20952,73.9%,58.2%,3318,56.6%
Aerial Boost,W,C,10413,55.9%,58.2%,1597,57.1%
Assimilate Essence,U,C,16853,66.3%,58.1%,2912,61.1%
Swordsworn Cavalier,W,C,13169,70.8%,58.1%,2315,60.0%
Eyes of Gitaxias,U,C,23338,78.5%,58.1%,4116,57.4%
Vorinclex,G,M,1266,84.8%,58.1%,194,
"Etali, Primal Conqueror",R,R,3169,85.6%,58.0%,525,57.0%
Knight of the New Coalition,W,C,10188,68.1%,58.0%,1629,58.5%
Invasion of Amonkhet,UB,U,15860,85.2%,58.0%,2637,60.5%
Lurrus of the Dream-Den,WB,R,2108,84.9%,58.0%,380,
"Elesh Norn, Grand Cenobite",W,M,1004,86.4%,58.0%,158,
Protocol Knight,U,C,9759,50.5%,58.0%,1526,55.8%
Xerex Strobe-Knight,U,U,15329,90.8%,57.9%,2655,60.1%
"Tetsuko Umezawa, Fugitive",U,U,10337,79.6%,57.9%,1779,57.4%
"Baral, Chief of Compliance",U,R,1701,74.9%,57.8%,307,
Zhalfirin Lancer,W,U,7478,69.4%,57.8%,1304,56.1%
Knight-Errant of Eos,W,R,2566,81.4%,57.8%,391,
Inga Rune-Eyes,U,U,8137,71.9%,57.7%,1338,56.7%
"Brudiclad, Telchor Engineer",UR,R,2020,74.0%,57.7%,322,
Breach the Multiverse,B,R,4214,91.8%,57.7%,680,60.3%
Scorn-Blade Berserker,B,U,13334,83.3%,57.7%,2396,57.6%
Saiba Cryptomancer,U,C,20301,76.8%,57.7%,3347,58.8%
Guardian of Ghirapur,W,R,2806,83.5%,57.7%,512,56.1%
Polukranos Reborn,G,R,2535,83.1%,57.6%,412,
Sigiled Sentinel,W,C,12717,81.9%,57.6%,2271,59.0%
"Atris, Oracle of Half-Truths",UB,R,2933,83.9%,57.6%,485,
Zhalfirin Shapecraft,U,C,5780,28.9%,57.5%,924,55.8%
